symbol,hv20,hv50,hv100,date,cur_iv,days_percentile,close
NMFC,15,14,16,230821,24.38,31/ 67%ile,12.74
NMG,49,40,56,230825,55.00,503/  0%ile,2.61
NMIH,27,22,24,230824,31.67,488/  1%ile,28.32
NMM,20,18,28,230825,31.39,600/  0%ile,22.39
NMR,36,36,33,230503,130.00,150/ 98%ile,3.79
NMRD,295,224,178,230126,87.91,261/ 42%ile,0.55
NMRK,39,41,45,230825,56.79,573/ 92%ile,6.59
NMTC,77,154,131,230412,214.33,59/ 79%ile,0.92
NMTRQ,400,266,199,230523,139.79,298/ 39%ile,0.07
NNBR,64,76,96,230825,104.36,414/ 84%ile,2.10
NNDM,56,62,56,230825,59.02,600/ 26%ile,2.85
NNI,18,15,16,230823,23.93,427/ 22%ile,93.05
NNN,20,18,17,230825,18.96,566/ 24%ile,39.15
NNOX,48,56,125,230825,77.22,600/ 13%ile,7.72
NNVC,102,95,115,221018,187.50,320/ 96%ile,1.55
NOA,29,68,52,230824,37.74,409/  4%ile,24.44
NOAH,35,53,48,230825,58.00,583/ 34%ile,11.96
NOBL,9,9,11,230825,14.96,594/ 40%ile,93.31
NOC,13,18,18,230825,21.35,600/ 33%ile,429.56
NOG,29,29,32,230825,34.12,600/  0%ile,40.60
NOK,31,38,35,230825,32.39,593/ 15%ile,3.80
NOMD,22,19,21,230825,29.36,432/ 34%ile,18.53
NOTE,131,0.0,0.0,230825,83.97,33/  6%ile,2.40
NOTV,158,131,106,230825,128.12,326/ 65%ile,3.28
NOV,23,33,38,230825,39.42,600/  2%ile,20.12
NOVA,62,69,70,230825,71.24,600/ 24%ile,13.29
NOVNQ,627,414,302,230105,199.01,262/ 99%ile,0.09
NOVT,48,36,32,230825,36.94,509/ 35%ile,155.27
NOW,30,27,32,230825,31.39,599/ 17%ile,563.65
NPO,41,30,33,230825,31.11,490/  4%ile,131.70
NR,53,42,49,230825,47.28,522/  0%ile,5.92
NRC,18,20,28,230825,31.53,84/  7%ile,42.51
NRDS,44,50,67,230825,51.75,448/  0%ile,8.77
NRDY,99,75,84,230825,76.86,580/ 40%ile,4.62
NREF,22,32,42,230821,31.82,81/ 48%ile,16.68
NRG,14,22,27,230825,28.16,600/ 13%ile,37.16
NRGV,95,95,98,230825,100.50,367/ 35%ile,3.03
NRIX,45,44,70,230825,104.15,252/ 81%ile,8.51
NRP,30,32,29,230825,45.08,508/ 73%ile,64.35
NRT,91,65,68,230818,41.27,131/ 19%ile,11.36
NS,38,27,26,230825,20.78,567/  1%ile,16.74
NSA,26,22,24,230825,26.40,411/ 48%ile,33.24
NSC,18,17,19,230825,21.90,600/ 17%ile,210.65
NSIT,23,18,26,230825,39.18,444/ 77%ile,152.60
NSP,70,48,41,230825,31.78,591/ 13%ile,100.92
NSPR,64,129,132,230825,107.50,238/ 10%ile,3.23
NSPY,7,12,0.0,230616,28.21,6/100%ile,29.56
NSSC,220,140,110,230825,63.44,390/ 91%ile,22.69
NSTB,20,15,11,230306,15.94,195/  5%ile,10.17
NSTG,86,86,95,230825,165.26,565/ 99%ile,2.82
NTAP,15,16,26,230825,24.96,600/  9%ile,74.72
NTB,23,28,36,230825,38.97,241/ 69%ile,28.15
NTCO,46,49,57,230825,63.03,354/ 15%ile,6.24
NTCT,13,19,26,230822,45.24,539/ 93%ile,28.25
NTES,28,30,35,230825,33.87,600/  3%ile,98.76
NTGR,32,32,38,230825,38.02,599/ 18%ile,12.75
NTLA,27,41,52,230825,57.73,592/  0%ile,38.25
NTNX,30,31,38,230825,46.33,600/ 32%ile,29.59
NTR,32,31,34,230825,30.88,600/ 31%ile,60.96
NTRA,70,54,47,230825,53.05,586/ 13%ile,57.38
NTRS,17,38,35,230825,27.26,599/ 35%ile,74.67
NTST,20,24,22,230825,28.44,134/ 51%ile,17.04
NTWK,40,47,55,230801,117.50,413/ 93%ile,2.21
NU,35,35,41,230825,46.26,426/  2%ile,7.11
NUE,22,24,32,230825,30.83,600/  3%ile,165.40
NUGT,54,60,57,230825,55.42,600/ 13%ile,30.30
NUS,34,31,27,230825,33.79,592/ 18%ile,23.76
NUSI,10,11,11,230612,11.56,26/ 61%ile,20.90
NUVA,31,29,28,230417,33.58,334/  9%ile,39.17
NUVB,83,69,61,230217,73.75,158/ 43%ile,1.64
NUVL,28,39,54,230825,119.12,60/ 90%ile,42.75
NVAX,102,98,98,230825,106.60,600/ 38%ile,8.05
NVCR,53,57,104,230825,113.07,599/ 90%ile,29.77
NVDA,53,42,53,230825,44.81,600/ 31%ile,460.18
NVDS,67,54,76,230825,57.35,130/ 15%ile,36.99
NVDY,0.0,0.0,0.0,230823,52.52,3/100%ile,23.46
NVEE,20,30,30,230825,38.38,540/  9%ile,98.64
NVEI,181,125,94,230825,61.48,450/ 24%ile,16.31
NVGS,21,24,33,230824,41.18,572/  9%ile,13.27
NVMI,31,31,30,230825,38.07,534/ 17%ile,121.09
NVNO,66,111,98,230825,96.88,432/ 95%ile,4.20
NVO,63,43,36,230825,27.90,600/ 49%ile,186.43
NVQ,10,12,0.0,230825,39.31,56/ 71%ile,31.32
NVRI,69,49,54,230825,53.75,585/ 37%ile,7.31
NVRO,79,61,67,230825,51.13,595/ 27%ile,19.37
NVS,14,19,18,230825,19.67,597/ 67%ile,101.78
NVST,29,27,30,230825,35.10,600/ 28%ile,32.49
NVT,26,24,30,230825,34.22,597/ 77%ile,53.16
NVTA,111,108,119,230824,113.49,599/ 47%ile,0.90
NVTS,73,64,81,230825,72.03,450/  9%ile,8.49
NVVE,156,125,127,230130,129.97,357/ 97%ile,0.49
NVX,90,80,84,230825,106.56,137/ 75%ile,2.79
NWBI,23,26,31,230815,38.75,103/ 93%ile,10.94
NWE,18,18,18,230808,22.54,420/ 70%ile,51.24
NWG,28,35,33,230822,43.75,234/ 69%ile,5.77
NWL,26,45,46,230825,42.26,600/ 76%ile,10.25
NWN,16,16,20,230808,22.12,342/ 27%ile,39.80
NWPX,22,24,27,230825,48.81,177/ 79%ile,31.28
NWS,27,22,25,230821,30.97,267/ 18%ile,21.20
NWSA,28,23,26,230825,31.78,591/ 22%ile,20.74
NWTN,37,35,32,221208,180.83,218/ 95%ile,12.55
NX,18,22,42,230727,75.06,340/ 99%ile,25.24
NXDT,33,0.0,0.0,230713,37.64,2/100%ile,9.68
NXE,54,47,49,230825,53.08,600/  9%ile,5.19
NXGN,29,24,25,230825,42.85,450/ 43%ile,17.95
NXPI,30,32,33,230825,30.97,600/ 13%ile,196.20
NXRT,31,39,36,230825,39.82,447/ 36%ile,37.43
NXST,39,32,31,230825,34.22,598/ 45%ile,157.08
NXT,44,49,48,230825,58.37,112/ 25%ile,39.62
NXTC,56,52,57,230816,200.00,354/100%ile,1.54
NXTG,13,12,13,230825,28.11,375/ 48%ile,68.57
NYC,47,56,71,230105,79.69,264/ 42%ile,1.71
NYCB,24,29,43,230825,32.42,535/ 81%ile,11.83
NYMT,36,28,29,230824,30.18,348/ 61%ile,9.15
NYT,34,26,26,230825,24.26,600/  0%ile,42.60
NZAC,9,11,12,230816,36.63,50/ 80%ile,29.18
NZUS,14,12,13,230809,23.53,40/ 12%ile,24.85
O,16,17,16,230825,17.16,600/ 42%ile,56.00
OABI,42,38,49,230825,97.90,131/ 81%ile,5.65
OB,58,49,51,230825,53.74,285/  8%ile,5.70
OBDC,11,15,16,230705,41.73,124/ 97%ile,13.60
OBE,37,39,45,230825,59.30,309/  9%ile,6.42
OBK,20,26,0.0,230823,56.36,20/ 85%ile,29.97
OBOR,13,15,13,230301,24.63,3/100%ile,21.36
OC,19,25,25,230825,29.64,600/ 13%ile,135.52
OCEA,61,0.0,0.0,230823,102.00,21/ 33%ile,4.48
OCFC,25,35,44,230814,38.28,205/ 73%ile,16.50
OCFT,71,140,132,230825,98.63,389/ 48%ile,3.29
OCGN,169,171,164,230811,178.16,534/ 85%ile,0.46
OCN,34,40,41,230823,53.08,578/ 31%ile,29.96
OCSL,15,15,18,230824,17.64,85/ 51%ile,19.60
OCUL,78,64,72,230825,83.11,593/  7%ile,3.89
OCUP,57,56,86,230825,102.75,486/ 36%ile,3.93
ODD,0.0,0.0,0.0,230825,53.31,10/ 20%ile,41.62
ODFL,24,32,35,230825,33.42,600/ 43%ile,409.04
ODP,33,35,33,230825,37.00,596/  2%ile,48.22
ODV,41,40,39,230825,69.52,203/ 71%ile,3.28
OEC,26,32,38,230825,33.41,588/  1%ile,21.93
OEF,13,12,12,230825,38.94,94/ 96%ile,206.21
OESX,68,71,65,230406,64.06,327/ 19%ile,1.41
OFC,19,23,26,230824,30.31,235/ 71%ile,25.10
OFG,17,28,35,230823,47.32,420/ 90%ile,30.00
OFIX,57,47,43,230802,37.84,100/ 18%ile,19.49
OFS,21,33,30,230801,31.88,155/ 38%ile,10.62
OGE,17,18,18,230825,20.09,395/ 54%ile,34.23
OGI,103,138,120,230825,82.50,470/ 19%ile,1.39
OGIG,25,25,24,230817,37.19,210/ 74%ile,31.26
OGN,38,31,32,230825,32.27,551/ 47%ile,21.86
OGS,17,19,21,230824,32.59,428/ 85%ile,74.85
OHI,16,15,24,230825,18.28,600/ 19%ile,30.59
OI,52,39,36,230825,38.62,600/  4%ile,19.46
OIH,16,25,32,230825,31.72,600/  1%ile,331.14
OII,28,49,45,230825,47.98,592/  1%ile,21.47
OILK,18,21,28,230712,20.49,111/  1%ile,45.83
OIS,26,53,50,230825,53.26,598/  2%ile,7.59
OKE,14,19,25,230825,22.60,600/  8%ile,64.95
OKTA,36,33,48,230825,72.50,600/ 85%ile,72.23
OLED,55,42,37,230825,33.84,600/  8%ile,149.93
OLK,51,53,50,230823,68.77,224/  0%ile,15.30
OLLI,27,28,35,230825,47.36,600/ 38%ile,71.02
OLMA,89,83,92,230825,86.52,327/  1%ile,9.40
OLN,22,34,34,230825,30.95,600/  2%ile,58.04
OLO,35,40,49,230825,69.29,599/ 34%ile,6.28
OLP,13,15,22,230404,41.93,215/100%ile,19.37
OLPX,79,66,64,230825,78.67,473/ 69%ile,2.64
OM,58,49,51,230825,73.02,399/ 48%ile,13.78
OMAB,25,31,35,230824,30.52,161/  8%ile,88.39
OMC,17,33,29,230825,22.96,600/ 17%ile,79.86
OMCL,38,36,41,230825,43.73,568/ 52%ile,57.89
OMER,80,75,93,230825,84.31,598/ 15%ile,3.81
OMEX,32,46,57,230825,71.80,590/  0%ile,4.13
OMF,24,28,31,230825,32.02,600/ 31%ile,39.95
OMFL,11,12,0.0,230815,20.81,4/100%ile,47.71
OMGA,81,100,102,230825,121.69,291/ 24%ile,3.56
OMI,58,42,68,230825,57.67,599/ 58%ile,16.21
OMIC,100,120,121,230302,126.42,58/ 84%ile,0.47
ON,35,37,40,230825,37.13,600/  8%ile,92.32
ONB,21,29,35,230825,38.62,377/ 88%ile,15.25
ONDS,96,148,147,230801,145.00,409/ 98%ile,0.89
ONEQ,16,15,15,230825,20.06,505/ 11%ile,53.33
ONEV,8,10,11,230818,21.16,187/ 66%ile,107.53
ONEW,123,82,65,230825,48.10,368/ 16%ile,25.87
ONEY,9,12,14,230825,25.69,157/ 28%ile,94.87
ONL,30,30,38,230821,52.50,284/ 91%ile,5.71
ONLN,24,28,30,230823,28.06,408/ 17%ile,32.19
ONON,63,52,52,230825,47.39,485/  1%ile,28.75
ONTF,60,48,43,230825,53.13,474/  4%ile,6.86
ONTO,35,43,40,230825,45.25,599/ 33%ile,113.60
ONVO,104,83,85,230712,112.50,187/ 77%ile,1.15
OOMA,30,32,33,230825,47.29,521/ 13%ile,14.00
OOTO,35,39,42,230717,50.29,237/  4%ile,12.61
OPAD,92,102,129,230821,76.35,362/ 44%ile,11.62
OPAL,48,52,53,230825,48.45,102/  3%ile,7.21
OPBK,30,29,35,230822,42.80,72/ 80%ile,9.42
OPCH,15,25,40,230825,28.99,412/  0%ile,35.01
OPEN,124,111,116,230825,92.47,600/ 34%ile,3.38
OPFI,64,54,57,230825,48.24,466/  5%ile,2.52
OPI,56,58,72,230825,49.06,391/ 91%ile,6.91
OPK,75,72,75,230825,66.82,546/ 20%ile,1.73
OPRA,71,114,99,230825,72.33,576/ 63%ile,12.66
OPRT,112,82,85,230825,90.53,375/ 85%ile,6.67
OPRX,118,79,64,230825,59.60,590/ 24%ile,7.46
OPTN,83,91,89,221108,116.25,197/ 71%ile,1.45
OPY,25,25,29,230825,28.75,502/  1%ile,38.39
OR,27,40,34,230825,34.44,567/ 11%ile,13.30
ORA,23,23,21,230825,28.35,600/  3%ile,75.09
ORAN,15,17,17,230418,18.85,46/ 13%ile,11.07
ORC,23,24,29,230823,18.29,228/  7%ile,9.53
ORCL,26,24,26,230825,32.14,600/ 73%ile,116.06
ORGN,396,255,185,230809,134.00,587/100%ile,1.35
ORGO,88,79,92,230825,93.27,506/ 38%ile,2.66
ORGS,206,152,133,230217,98.13,272/ 84%ile,0.41
ORI,10,15,16,230824,30.06,558/ 95%ile,27.28
ORIC,77,88,75,230825,72.10,228/  0%ile,9.09
ORLA,28,38,42,230825,67.71,545/ 25%ile,4.62
ORLY,15,19,19,230825,20.40,580/ 11%ile,931.04
ORMP,68,69,83,230824,99.15,577/ 32%ile,3.24
ORN,55,65,60,230825,73.59,528/ 67%ile,4.28
ORRF,24,32,37,230823,37.11,21/ 80%ile,22.36
ORTX,36,42,59,230818,101.25,220/ 55%ile,4.98
OSBC,23,27,37,230822,44.73,35/ 48%ile,14.35
OSCR,73,64,64,230825,73.35,593/ 35%ile,6.31
OSG,28,37,43,230824,44.22,361/  4%ile,4.01
OSIS,52,36,31,230825,31.21,512/ 34%ile,134.03
OSK,39,29,30,230825,29.10,600/ 13%ile,99.22
OSPN,86,61,53,230825,60.55,577/ 59%ile,11.58
OSS,186,126,98,230825,85.00,416/ 46%ile,2.05
OSTK,61,88,76,230825,62.85,600/ 10%ile,24.73
OSUR,111,75,74,230825,61.25,559/  6%ile,6.44
OSW,32,35,36,230821,42.19,512/  3%ile,11.05
OTEX,43,31,33,230825,27.93,584/ 53%ile,39.07
OTIS,16,17,21,230825,21.85,600/ 23%ile,83.87
OTLY,82,97,81,230825,79.06,561/ 31%ile,1.25
OTTR,41,28,27,230825,34.18,490/ 44%ile,83.70
OUNZ,7,10,12,230824,18.15,243/  9%ile,18.53
OUSA,9,9,10,230825,13.02,434/  4%ile,43.67
OUSM,8,10,13,221031,20.72,10/ 50%ile,35.74
OUST,123,93,122,230825,95.00,410/ 72%ile,5.75
OUT,72,53,44,230824,31.63,537/  2%ile,11.62
OVID,73,61,63,230823,75.63,411/ 16%ile,3.95
OVLH,9,10,11,230505,149.82,22/100%ile,27.56
OVV,23,32,37,230825,36.11,600/  0%ile,46.66
OWL,26,27,31,230825,32.65,594/  4%ile,11.14
OWLT,75,171,238,220909,125.63,301/ 75%ile,0.32
OXM,18,29,35,230825,39.94,561/ 18%ile,101.47
OXSQ,39,37,34,230310,92.50,80/ 95%ile,3.11
OXY,24,23,23,230825,26.98,600/  2%ile,61.84
OZK,20,36,45,230825,39.12,600/ 83%ile,39.25
PAA,16,18,24,230825,17.48,587/  1%ile,15.18
PAAS,40,39,36,230825,41.61,600/ 14%ile,15.70
PACB,50,49,48,230825,57.22,600/  0%ile,9.92
PACK,85,81,86,230825,69.80,585/ 50%ile,5.66
PACW,30,103,197,230825,49.08,594/ 77%ile,7.62
PAG,35,28,30,230825,33.92,600/ 25%ile,163.45
PAGP,16,17,23,230825,17.89,581/  4%ile,15.97
PAGS,48,54,57,230825,55.33,600/ 26%ile,9.05
PAHC,19,24,34,230221,48.59,52/ 46%ile,14.98
PALC,16,0.0,0.0,230809,65.81,4/ 50%ile,37.90
PAM,40,42,39,230825,59.05,536/ 88%ile,45.77
PANL,52,49,44,230822,48.41,481/ 16%ile,5.61
PANW,69,51,43,230825,29.33,600/ 16%ile,230.76
PAR,54,44,42,230825,50.85,597/  9%ile,40.85
PARA,43,39,68,230825,49.35,600/ 47%ile,14.44
PARAA,49,40,66,230804,97.24,385/100%ile,17.55
PARR,36,31,39,230825,43.65,595/  4%ile,36.52
PASG,97,96,92,220908,155.63,137/ 91%ile,0.76
PATH,45,51,57,230825,75.56,588/ 75%ile,15.03
PATK,16,22,36,230825,45.47,563/ 31%ile,79.88
PAVE,13,14,18,230825,23.74,600/ 33%ile,31.48
PAWZ,13,13,16,230818,35.41,370/ 86%ile,49.53
PAX,24,29,32,230825,36.05,570/ 52%ile,14.22
PAY,108,75,63,230824,63.44,396/ 10%ile,13.83
PAYC,78,54,44,230825,32.09,591/  3%ile,286.39
PAYO,51,43,46,230825,48.55,600/  6%ile,5.96
PAYS,67,54,58,230728,91.56,467/ 79%ile,2.05
PAYX,15,18,20,230825,22.02,600/ 39%ile,121.87
PB,22,27,30,230825,37.84,573/ 51%ile,56.28
PBA,18,18,19,230825,18.65,568/ 10%ile,30.38
PBD,22,24,22,230531,25.35,83/ 20%ile,16.96
PBE,14,15,18,230823,33.20,181/ 76%ile,60.85
PBF,40,34,44,230825,47.29,600/  3%ile,47.77
PBH,29,22,21,230825,51.07,438/ 48%ile,60.23
PBI,56,48,54,230825,42.38,600/  0%ile,3.38
PBJ,10,10,10,230825,32.22,324/ 91%ile,44.24
PBPB,27,39,55,230825,55.64,582/ 22%ile,7.77
PBR,41,38,41,230825,35.83,594/ 32%ile,14.31
PBRA,38,38,43,230825,32.86,316/ 17%ile,13.10
PBS,20,21,22,230810,43.05,132/ 70%ile,33.06
PBT,33,34,36,230825,37.94,582/  2%ile,19.78
PBW,31,35,34,230825,32.01,598/  5%ile,35.21
PBYI,59,60,67,230825,118.60,562/ 51%ile,3.71
PCAR,13,19,23,230825,24.20,600/ 30%ile,84.78
PCB,31,33,33,230825,31.88,40/ 30%ile,15.87
PCG,17,21,19,230825,26.60,600/  4%ile,16.70
PCH,23,21,22,230825,24.27,590/ 15%ile,48.44
PCOR,39,38,40,230825,39.57,531/  1%ile,63.96
PCRX,32,32,34,230825,42.08,542/ 15%ile,37.16
PCT,71,81,74,230825,72.86,598/  2%ile,9.23
PCTI,27,26,34,230818,58.91,425/ 73%ile,4.05
PCTY,34,34,34,230825,39.13,599/ 19%ile,198.05
PCVX,37,42,51,230825,55.31,257/ 24%ile,50.29
PCY,14,14,12,230726,22.27,57/ 59%ile,19.00
PCYG,37,46,43,230825,55.97,557/ 14%ile,9.14
PCYO,19,36,33,230626,48.75,162/ 74%ile,11.16
PD,35,34,45,230825,61.85,600/ 52%ile,24.13
PDBA,10,13,12,230731,113.39,12/100%ile,31.83
PDBC,11,15,16,230814,20.55,514/ 20%ile,14.63
PDCE,22,20,36,230804,25.16,600/  1%ile,73.85
PDCO,16,36,30,230825,27.55,585/ 13%ile,33.64
PDD,42,50,56,230825,60.40,600/ 41%ile,79.91
PDFS,54,46,46,230825,75.63,365/ 95%ile,34.47
PDM,37,47,46,230825,58.31,202/ 97%ile,6.36
PDP,15,13,15,230825,31.03,440/ 73%ile,78.69
PDS,23,39,42,230825,40.44,596/  0%ile,64.46
PDSB,100,80,104,230825,110.14,576/ 40%ile,5.97
PEAK,15,21,23,230825,23.77,600/ 45%ile,20.23
PEB,31,34,31,230825,63.04,436/ 96%ile,13.71
PEBO,16,20,32,230824,39.79,161/ 93%ile,25.88
PECO,17,19,21,230824,23.23,402/  1%ile,33.82
PEG,16,17,16,230825,18.40,600/ 44%ile,61.12
PEGA,36,51,46,230825,46.02,586/ 41%ile,48.00
PEJ,12,13,15,230825,21.25,523/ 25%ile,39.88
PEN,45,33,32,230825,34.69,598/  4%ile,251.43
PENN,62,49,50,230825,45.41,600/  7%ile,23.50
PEO,17,18,20,230825,23.91,290/ 48%ile,22.64
PEP,14,15,14,230825,14.82,600/ 26%ile,179.42
PERI,36,39,40,230825,39.24,600/  0%ile,33.15
PESI,67,51,72,230825,76.00,435/ 70%ile,11.87
PETQ,47,33,43,230825,45.48,598/ 12%ile,20.05
PETS,34,36,39,230825,44.94,600/ 34%ile,11.27
PEY,17,16,16,230825,14.03,224/  4%ile,19.92
PEZ,18,21,20,230818,18.15,275/  1%ile,67.00
PFBC,15,25,37,230821,74.17,280/ 96%ile,61.91
PFC,21,45,47,230825,43.36,126/ 73%ile,18.57
PFE,18,19,21,230825,22.70,600/ 29%ile,36.38
PFF,9,9,11,230825,8.09,416/  5%ile,30.22
PFFA,10,11,12,230526,16.15,22/ 54%ile,19.27
PFFD,10,12,14,230524,15.47,37/ 48%ile,18.89
PFG,16,21,25,230825,25.59,600/ 29%ile,76.33
PFGC,36,27,25,230825,32.42,600/ 12%ile,61.00
PFI,14,16,16,230825,41.82,507/ 91%ile,42.19
PFIX,42,36,32,230822,55.03,64/ 93%ile,79.03
PFLT,22,19,20,230323,24.38,45/ 46%ile,10.50
PFM,8,9,10,230515,19.02,102/ 33%ile,39.02
PFMT,63,95,86,230824,77.29,486/  7%ile,2.30
PFS,28,31,39,230825,45.18,273/ 98%ile,16.31
PFSI,22,31,31,230825,37.32,600/ 48%ile,68.97
PFSW,56,56,54,230824,61.25,426/ 55%ile,5.03
PG,10,13,14,230825,15.23,600/ 24%ile,153.54
PGC,23,30,39,230720,42.92,80/ 63%ile,27.42
PGEN,134,105,113,230208,123.80,352/ 68%ile,1.73
PGF,10,10,14,230510,15.00,27/ 29%ile,14.08
PGJ,32,38,37,230825,40.44,568/ 36%ile,27.23
PGNY,40,34,36,230825,42.10,600/  1%ile,37.38
PGR,36,44,38,230825,23.69,600/ 46%ile,132.58
PGRE,41,55,50,230825,40.63,490/ 44%ile,4.81
PGRU,36,49,43,230810,97.92,303/ 93%ile,4.05
PGTI,49,36,32,230825,47.80,561/ 79%ile,26.45
PGX,11,12,13,221020,23.49,5/ 40%ile,10.98
PGY,99,133,123,230825,108.50,231/  8%ile,1.95
PH,25,21,26,230825,26.70,599/ 32%ile,403.21
PHAT,40,51,67,230825,76.96,338/  1%ile,14.43
PHB,7,7,7,230221,19.06,3/100%ile,17.30
PHG,25,28,35,230825,38.31,548/ 62%ile,22.03
PHIN,37,0.0,0.0,230825,45.66,22/ 63%ile,27.04
PHM,29,32,27,230825,32.27,600/ 31%ile,77.17
PHO,11,11,14,230825,17.92,600/ 18%ile,56.06
PHR,42,49,46,230825,64.96,536/ 60%ile,26.61
PHUN,145,132,133,230323,186.00,321/ 86%ile,0.29
PHX,34,48,48,230818,101.66,545/ 73%ile,3.31
PI,48,54,93,230825,51.95,597/  8%ile,61.08
PICK,19,23,24,230825,22.56,598/  5%ile,38.98
PID,10,13,13,230825,15.94,111/ 13%ile,17.37
PII,19,24,28,230825,28.96,600/  5%ile,110.68
PILL,38,44,45,230721,65.42,244/ 33%ile,9.28
PIN,11,10,10,230821,14.33,506/  0%ile,23.30
PINC,38,32,42,230825,32.94,451/ 72%ile,21.64
PINE,16,22,23,230727,22.84,129/ 21%ile,17.02
PINK,0.0,0.0,0.0,230825,16.70,12/ 41%ile,26.09
PINS,31,39,44,230825,39.58,600/  1%ile,26.91
PIO,11,13,13,230824,22.96,198/ 68%ile,35.16
PIPR,24,25,27,230825,32.72,493/ 25%ile,140.41
PIRS,208,445,328,230202,139.52,268/ 79%ile,0.33
PIZ,12,16,15,230825,20.62,348/ 45%ile,29.93
PJP,11,12,13,230825,19.64,477/ 45%ile,77.82
PJT,14,25,28,230731,28.81,352/  6%ile,76.02
PK,32,33,31,230825,32.76,596/  1%ile,12.36
PKB,23,21,21,230825,46.44,387/ 91%ile,52.94
PKBK,67,52,43,230825,45.23,22/100%ile,17.29
PKE,17,24,24,230825,32.66,347/ 70%ile,13.79
PKG,11,26,26,230825,20.46,600/  6%ile,146.04
PKOH,33,39,43,230809,45.00,289/  1%ile,18.67
PKST,69,0.0,0.0,230825,75.07,12/ 75%ile,20.98
PKW,9,11,14,230825,19.77,584/ 21%ile,91.03
PKX,46,65,55,230825,43.13,457/ 83%ile,109.98
PL,59,56,80,230825,78.33,429/ 47%ile,3.12
PLAB,32,36,39,230825,48.86,600/ 53%ile,22.53
PLAY,26,32,53,230825,50.67,600/ 28%ile,39.16
PLBY,71,99,94,230808,136.88,541/ 94%ile,1.33
PLCE,57,59,76,230825,57.75,600/  6%ile,26.54
PLD,16,19,22,230825,21.90,600/ 24%ile,122.66
PLG,34,45,65,221215,118.13,267/ 86%ile,1.22
PLL,34,35,46,230825,51.87,600/  2%ile,43.43
PLMR,25,28,40,230825,50.77,589/ 38%ile,50.55
PLNT,32,29,40,230825,32.14,600/  3%ile,60.02
PLOW,30,25,31,230822,30.17,279/  9%ile,30.23
PLRX,55,45,59,230825,67.24,462/ 17%ile,16.26
PLSE,82,90,108,230825,85.00,377/ 40%ile,7.07
PLTK,42,38,40,230825,44.23,600/ 22%ile,9.79
PLTR,80,69,72,230825,58.53,600/ 29%ile,14.53
PLUG,86,71,77,230825,66.69,600/  8%ile,8.13
PLUR,0.0,61,88,221219,127.92,339/ 49%ile,0.70
PLUS,55,39,37,230825,27.32,274/  0%ile,63.43
PLX,86,74,88,230825,76.61,547/  2%ile,1.93
PLXS,15,19,22,230825,35.44,413/ 47%ile,99.52
PLYA,35,35,31,230825,41.43,574/  3%ile,7.32
PLYM,20,19,24,230608,30.96,140/ 27%ile,22.64
PM,12,13,16,230825,16.99,600/ 15%ile,95.07
PMCB,37,37,38,230818,89.38,392/ 16%ile,2.40
PMT,20,33,32,230825,23.91,310/ 38%ile,12.93
PMVP,105,87,77,230825,106.57,346/ 71%ile,7.32
PNC,21,23,29,230825,29.37,600/ 63%ile,117.74
PNFP,24,38,45,230825,60.71,491/ 87%ile,65.31
PNM,9,9,12,230725,91.40,424/ 86%ile,44.00
PNNT,27,23,27,230814,110.00,56/100%ile,6.52
PNQI,21,21,21,230825,26.97,598/ 16%ile,30.91
PNR,18,19,25,230825,29.84,600/ 51%ile,67.05
PNT,54,50,50,230825,94.06,136/ 96%ile,8.29
PNTG,47,41,45,230822,57.73,337/  7%ile,12.04
PNW,21,19,17,230825,18.51,600/ 16%ile,79.16
PODD,37,33,30,230825,48.39,453/ 83%ile,183.00
POET,46,56,57,230825,68.88,227/  7%ile,3.55
POL,537,365,278,220929,195.00,284/100%ile,0.13
POOL,22,28,31,230825,31.28,533/ 35%ile,353.98
POR,19,21,19,230824,23.55,467/ 56%ile,43.89
POST,17,16,16,230825,22.65,591/  4%ile,90.35
POTX,49,50,47,230825,57.12,600/ 25%ile,6.34
POWI,40,35,35,230825,32.59,596/  2%ile,80.99
POWL,125,82,71,230825,53.68,347/ 66%ile,81.97
POWW,65,73,66,230825,69.82,548/ 19%ile,2.23
PP,27,0.0,0.0,230823,29.49,58/ 51%ile,24.26
PPA,12,12,14,230825,19.47,527/ 19%ile,83.30
PPBI,22,32,46,230822,46.75,203/ 74%ile,22.50
PPBT,55,60,67,230606,137.50,445/ 75%ile,1.17
PPC,15,28,27,230825,35.46,599/ 49%ile,24.94
PPG,21,20,20,230825,21.31,600/ 10%ile,138.37
PPH,13,12,12,230825,16.86,600/ 32%ile,82.13
PPIH,53,51,41,230823,57.05,182/ 70%ile,8.75
PPL,15,16,15,230825,18.79,600/ 52%ile,25.27
PPSI,81,89,0.0,230825,64.13,75/ 14%ile,6.80
PPTA,76,65,56,230825,84.37,434/ 66%ile,3.47
PR,26,37,41,230825,40.77,600/  0%ile,13.41
PRA,33,26,52,230823,37.90,341/ 51%ile,17.64
PRAA,41,39,78,230825,54.78,567/ 96%ile,18.28
PRAX,127,124,127,230302,217.03,81/ 69%ile,1.50
PRCH,98,110,115,230314,190.00,455/100%ile,0.80
PRCT,45,51,73,230825,68.27,257/ 18%ile,30.88
PRDO,53,38,35,230824,35.52,458/ 12%ile,16.34
PRF,10,11,12,230824,16.89,410/ 20%ile,32.54
PRFT,33,76,60,230825,35.63,597/ 19%ile,62.58
PRFZ,12,15,18,230825,20.43,370/ 11%ile,34.10
